Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
billlarson/2519112,"Larson, Bill",,1980,Regular Season,10,11/09,Home,SF,W,23 to 16,1,--,1,7,7.0,7,0,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1980,Regular Season,11,11/16,Away,NYG,L,21 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1980,Regular Season,12,11/23,Away,MIN,W,25 to 13,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1980,Regular Season,13,11/30,Home,TB,L,17 to 20,1,--,2,26,13.0,21,0,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1980,Regular Season,14,12/07,Away,CHI,L,7 to 61,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1980,Regular Season,15,12/14,Home,HOU,L,3 to 22,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1980,Regular Season,16,12/21,Away,DET,L,3 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1978,Regular Season,12,11/19,Away,NYG,W,19 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1978,Regular Season,13,11/26,Away,STL,W,14 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1978,Regular Season,14,12/03,Away,MIN,L,27 to 28,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1978,Regular Season,15,12/10,Home,DAL,L,13 to 31,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1978,Regular Season,16,12/17,Home,NYG,W,20 to 3,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1978,Postseason,17,12/24,Away,ATL,L,13 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,1,09/18,Away,NYG,L,17 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,3,10/02,Home,PHI,W,17 to 13,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,4,10/09,Away,MIN,L,7 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,5,10/16,Home,GB,W,10 to 6,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,6,10/23,Away,SF,L,7 to 28,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,7,10/30,Away,DAL,L,0 to 37,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,8,11/06,Home,SD,W,20 to 0,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,9,11/13,Away,ATL,L,6 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,10,11/20,Home,TB,W,16 to 7,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,11,11/24,Home,CHI,L,14 to 31,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,12,12/04,Away,GB,L,9 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,13,12/11,Away,BAL,W,13 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1977,Regular Season,14,12/17,Home,MIN,L,21 to 30,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,1,09/21,Away,MIN,L,17 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,2,09/28,Home,LA,L,14 to 23,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,3,10/05,Away,KC,W,20 to 3,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,4,10/12,Home,ATL,L,3 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,5,10/19,Home,NO,W,35 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,6,10/26,Away,NE,L,16 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,7,11/02,Home,DET,L,17 to 28,1,--,3,36,12.0,15,0,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,8,11/09,Away,LA,W,24 to 23,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,9,11/16,Home,CHI,W,31 to 3,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,10,11/23,Away,NO,W,16 to 6,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,11,11/30,Away,PHI,L,17 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,12,12/07,Home,HOU,L,13 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,13,12/14,Away,ATL,L,9 to 31,1,--,2,28,14.0,24,0,--,--,--,--,--,--,--
billlarson/2519112,"Larson, Bill",,1975,Regular Season,14,12/21,Home,NYG,L,23 to 26,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1981,Regular Season,1,09/06,Home,MIA,L,7 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,1,09/07,Home,NYG,L,35 to 41,1,--,1,34,34.0,34,0,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,2,09/14,Away,SF,L,21 to 24,1,--,1,15,15.0,15,0,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,3,09/21,Away,DET,L,7 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,4,09/28,Home,PHI,W,24 to 14,1,--,1,15,15.0,15,0,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,5,10/05,Away,NO,W,40 to 7,1,--,2,20,10.0,15,0,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,6,10/12,Home,LA,L,13 to 21,1,--,2,26,13.0,13,0,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,7,10/19,Away,WAS,L,0 to 23,1,--,1,13,13.0,13,0,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,8,10/26,Away,BAL,W,17 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,9,11/02,Home,DAL,L,24 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,10,11/09,Home,ATL,L,27 to 33,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,11,11/16,Away,DAL,L,21 to 31,1,--,--,--,--,--,--,--,--,--,--,--,--,--
markbell/2509361,"Bell, Mark",,1980,Regular Season,12,11/23,Home,KC,L,13 to 21,0,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1978,Regular Season,1,09/03,Away,CHI,L,10 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1978,Regular Season,2,09/10,Home,NE,L,6 to 16,1,--,1,16,16.0,16,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1978,Regular Season,3,09/17,Home,WAS,L,10 to 28,1,--,1,14,14.0,14,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1978,Regular Season,4,09/24,Away,DAL,L,12 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1978,Regular Season,5,10/01,Away,MIA,L,10 to 24,1,--,1,1,1.0,1T,1,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,1,09/18,Home,GB,L,20 to 24,1,--,3,20,6.7,8,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,2,09/25,Away,DET,L,19 to 23,1,--,3,42,14.0,21,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,3,10/02,Away,CHI,W,42 to 24,1,--,3,63,21.0,41,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,4,10/09,Home,SD,L,0 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,5,10/16,Away,LA,L,7 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,6,10/23,Away,STL,L,31 to 49,1,--,4,83,20.8,25T,1,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,7,10/30,Home,LA,W,27 to 26,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,8,11/06,Away,PHI,L,7 to 28,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,9,11/13,Home,SF,L,7 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,10,11/20,Home,ATL,W,21 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,11,11/27,Away,SF,L,17 to 20,1,--,--,--,--,--,--,1,-3,-3.0,-3,0,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,12,12/04,Home,NYJ,L,13 to 16,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,13,12/11,Home,TB,L,14 to 33,1,--,1,3,3.0,3,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1977,Regular Season,14,12/18,Away,ATL,L,7 to 35,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,3,09/26,Away,KC,W,27 to 17,0,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,4,10/03,Home,HOU,L,26 to 31,1,--,2,25,12.5,21,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,5,10/10,Home,ATL,W,30 to 0,1,--,3,53,17.7,25T,1,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,6,10/17,Away,SF,L,3 to 33,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,7,10/24,Home,LA,L,10 to 16,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,8,10/31,Away,ATL,L,20 to 23,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,9,11/07,Away,GB,L,27 to 32,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,10,11/14,Home,DET,W,17 to 16,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,11,11/21,Away,SEA,W,51 to 27,1,--,1,20,20.0,20,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,12,11/28,Away,LA,L,14 to 33,1,--,1,14,14.0,14,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,13,12/05,Away,NE,L,6 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1976,Regular Season,14,12/12,Home,SF,L,7 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,1,09/15,Away,HOU,L,14 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,2,09/22,Away,CIN,W,20 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,3,09/29,Away,STL,L,7 to 29,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,4,10/06,Home,OAK,L,24 to 40,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,5,10/13,Home,CIN,L,24 to 34,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,6,10/20,Away,PIT,L,16 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,7,10/27,Home,DEN,W,23 to 21,1,--,1,34,34.0,--,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,8,11/03,Away,SD,L,35 to 36,1,--,3,37,12.3,--,0,1,-10,-10.0,--,0,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,9,11/10,Away,NE,W,21 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,10,11/17,Home,PIT,L,16 to 26,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,11,11/24,Home,BUF,L,10 to 15,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,12,12/01,Home,SF,W,7 to 0,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,13,12/07,Away,DAL,L,17 to 41,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1974,Regular Season,14,12/15,Away,HOU,L,24 to 28,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,1,09/16,Away,WAS,L,0 to 38,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,2,09/23,Home,BUF,W,34 to 7,1,--,2,43,21.5,--,1,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,3,09/30,Home,CIN,L,13 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,4,10/07,Away,PIT,L,21 to 38,1,--,1,13,13.0,--,0,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,5,10/14,Home,OAK,L,17 to 27,1,--,4,63,15.8,--,1,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,6,10/21,Home,ATL,L,0 to 41,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,8,11/04,Home,KC,L,0 to 19,0,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,11,11/25,Away,OAK,L,3 to 31,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,12,12/02,Away,NE,L,14 to 30,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,13,12/09,Home,DEN,L,28 to 42,1,--,--,--,--,--,--,--,--,--,--,--,--,--
jimthaxton/2527193,"Thaxton, Jim",,1973,Regular Season,14,12/16,Away,KC,L,6 to 33,1,--,--,--,--,--,--,--,--,--,--,--,--,--
bradekwerekwu/2507143,"Ekwerekwu, Brad",,2007,Preseason,1,08/11,Away,CLE,L,12 to 16,1,0,2,18,9.0,14,0,--,--,--,--,--,--,--
bradekwerekwu/2507143,"Ekwerekwu, Brad",,2007,Preseason,2,08/16,Home,MIA,L,10 to 11,1,0,0,0,--,--,0,--,--,--,--,--,--,--
bradekwerekwu/2507143,"Ekwerekwu, Brad",,2007,Preseason,3,08/23,Home,NO,L,7 to 30,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--
bradekwerekwu/2507143,"Ekwerekwu, Brad",,2007,Preseason,4,08/30,Away,STL,L,3 to 10,1,0,3,21,7.0,9,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1974,Regular Season,1,09/15,Home,DET,W,17 to 9,0,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1974,Regular Season,2,09/22,Home,NYJ,L,21 to 23,0,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,1,09/16,Home,DAL,L,17 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,2,09/23,Home,MIN,L,13 to 22,1,--,3,31,10.3,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,3,09/30,Away,DEN,W,33 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,4,10/07,Away,NO,L,16 to 21,1,--,1,27,27.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,5,10/14,Away,ATL,L,6 to 46,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,6,10/21,Home,NE,L,10 to 13,1,--,1,14,14.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,7,10/28,Home,HOU,W,35 to 14,1,--,1,30,30.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,8,11/04,Away,GB,W,31 to 17,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1973,Regular Season,9,11/12,Away,KC,L,7 to 19,1,--,1,25,25.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,1,09/17,Home,CIN,L,7 to 31,0,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,2,09/24,Home,ATL,W,21 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,3,10/01,Home,WAS,W,24 to 23,0,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,4,10/08,Away,BUF,L,14 to 38,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,5,10/15,Home,NYJ,L,13 to 41,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,6,10/22,Away,PIT,L,3 to 33,1,--,1,6,6.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,7,10/29,Away,NYJ,L,10 to 34,1,--,1,12,12.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,8,11/06,Home,BAL,L,17 to 24,1,--,2,20,10.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,9,11/12,Away,MIA,L,0 to 52,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,10,11/19,Home,BUF,L,24 to 27,1,--,1,27,27.0,--,0,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,11,11/26,Away,BAL,L,0 to 31,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,12,12/03,Home,MIA,L,21 to 37,1,--,1,36,36.0,--,1,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,13,12/10,Away,NO,W,17 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
tomreynolds/2524014,"Reynolds, Tom",,1972,Regular Season,14,12/17,Away,DEN,L,21 to 45,1,--,2,51,25.5,--,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Preseason,1,08/10,Home,CLE,L,17 to 19,0,0,--,--,--,--,--,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Preseason,2,08/17,Away,BAL,W,27 to 12,1,0,1,24,24.0,24T,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Preseason,3,08/25,Away,OAK,L,20 to 31,1,1,0,0,--,--,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Preseason,4,08/30,Home,BUF,W,38 to 32,0,0,--,--,--,--,--,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,1,09/09,Home,STL,W,27 to 23,1,1,1,14,14.0,14,0,1,11,11.0,11,0,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,2,09/16,Away,SF,L,19 to 27,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,3,09/23,Away,TEN,L,41 to 44,1,0,6,75,12.5,46T,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,4,09/30,Home,MIN,L,13 to 20,1,0,1,17,17.0,17,0,1,5,5.0,5,0,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,6,10/14,Away,PHI,W,26 to 23,1,1,2,6,3.0,3,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,7,10/22,Away,CHI,L,7 to 13,1,1,6,81,13.5,23,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,8,10/28,Home,SEA,W,28 to 24,1,1,9,100,11.1,46T,2,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,9,11/04,Away,JAC,W,31 to 14,1,1,2,20,10.0,17,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,10,11/11,Away,MIN,L,24 to 34,1,1,4,35,8.8,16,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,11,11/18,Home,GB,L,20 to 24,1,1,1,24,24.0,24,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,12,11/22,Home,HOU,L,31 to 34,0,0,--,--,--,--,--,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2012,Regular Season,13,12/02,Home,IND,L,33 to 35,0,0,--,--,--,--,--,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Preseason,1,08/12,Home,CIN,W,34 to 3,0,0,--,--,--,--,--,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Preseason,2,08/19,Away,CLE,W,30 to 28,0,0,--,--,--,--,--,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Preseason,3,08/27,Home,NE,W,34 to 10,1,0,1,19,19.0,19,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Preseason,4,09/01,Away,BUF,W,16 to 6,1,1,2,17,8.5,9,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,1,09/11,Away,TB,W,27 to 20,1,0,0,0,--,--,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,2,09/18,Home,KC,W,48 to 3,1,1,5,89,17.8,43,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,3,09/25,Away,MIN,W,26 to 23,1,1,4,51,12.8,17,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,4,10/02,Away,DAL,W,34 to 30,1,0,3,41,13.7,19,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,5,10/10,Home,CHI,W,24 to 13,1,1,2,14,7.0,9,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,6,10/16,Home,SF,L,19 to 25,1,1,1,14,14.0,14,0,--,--,--,--,--,1,0
titusyoung/2495253,"Young, Titus",,2011,Regular Season,7,10/23,Home,ATL,L,16 to 23,1,0,0,0,--,--,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,8,10/30,Away,DEN,W,45 to 10,1,0,4,66,16.5,41T,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,10,11/13,Away,CHI,L,13 to 37,1,0,7,74,10.6,18,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,11,11/20,Home,CAR,W,49 to 35,1,1,2,14,7.0,11,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,12,11/24,Home,GB,L,15 to 27,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,13,12/04,Away,NO,L,17 to 31,1,1,2,60,30.0,49,0,1,11,11.0,11,0,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,14,12/11,Home,MIN,W,34 to 28,1,1,4,87,21.8,57T,1,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,15,12/18,Away,OAK,W,28 to 27,1,0,5,21,4.2,13,1,1,4,4.0,4,0,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,16,12/24,Home,SD,W,38 to 10,1,1,4,39,9.8,24,0,--,--,--,--,--,--,--
titusyoung/2495253,"Young, Titus",,2011,Regular Season,17,01/01,Away,GB,L,41 to 45,1,0,4,24,6.0,10,2,--,--,--,--,--,--,--
